id,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,Y
25922,0.238,0.686,0.708,0.698,0.952,0.260,0.534,0.094,0.350,0.310,16.691
25923,0.143,0.764,0.881,0.983,0.122,0.480,0.079,0.948,0.863,0.674,16.551
25924,0.602,0.691,0.269,0.345,0.546,0.904,0.111,0.091,0.856,0.220,18.787
25925,0.533,0.502,0.568,0.039,0.789,0.022,0.965,0.739,0.419,0.858,12.225
25926,0.259,0.618,0.872,0.722,0.780,0.357,0.310,0.069,0.232,0.535,19.792
25927,0.105,0.353,0.162,0.496,0.424,0.337,0.887,0.973,0.412,0.650,10.175
25928,0.743,0.696,0.956,0.490,0.584,0.933,0.243,0.385,0.149,0.030,21.837
25929,0.013,0.136,0.616,0.694,0.643,0.506,0.180,0.883,0.367,0.969,11.041
25930,0.273,0.819,0.724,0.835,0.925,0.781,0.001,0.534,0.036,0.604,20.647
25931,0.643,0.432,0.454,0.419,0.158,0.578,0.435,0.280,0.893,0.152,13.341
25932,0.365,0.145,0.501,0.811,0.880,0.112,0.647,0.751,0.105,0.267,15.410
25933,0.763,0.186,0.524,0.411,0.383,0.796,0.446,0.783,0.828,0.571,9.483
25934,0.713,0.297,0.230,0.473,0.858,0.008,0.038,0.051,0.187,0.803,15.917
25935,0.497,0.140,0.646,0.825,0.709,0.076,0.045,0.705,0.633,0.907,14.002
25936,0.284,0.209,0.990,0.992,0.526,0.561,0.166,0.809,0.241,0.695,20.924
25937,0.114,0.272,0.850,0.285,0.565,0.458,0.609,0.379,0.022,0.386,8.592
25938,0.844,0.724,0.836,0.483,0.235,0.339,0.606,0.369,0.555,0.079,17.695
25939,0.489,0.873,0.668,0.115,0.898,0.726,0.297,0.564,0.788,0.501,13.690
25940,0.367,0.405,0.456,0.643,0.446,0.943,0.083,0.728,0.554,0.262,13.202
25941,0.338,0.383,0.088,0.722,0.628,0.354,0.804,0.088,0.297,0.287,18.572
25942,0.366,0.532,0.340,0.581,0.276,0.390,0.663,0.513,0.798,0.363,12.817
25943,0.820,0.430,0.809,0.831,0.217,0.749,0.781,0.625,0.350,0.186,20.930
25944,0.243,0.849,0.218,0.773,0.851,0.341,0.214,0.882,0.997,0.894,19.899
25945,0.620,0.917,0.481,0.268,0.769,0.567,0.594,0.095,0.454,0.821,17.022
25946,0.324,0.770,0.713,0.796,0.525,0.078,0.341,0.679,0.062,0.150,17.481
25947,0.872,0.500,0.854,0.658,0.746,0.043,0.330,0.609,0.414,0.780,23.687
25948,0.233,0.509,0.900,0.562,0.075,0.873,0.236,0.056,0.486,0.295,11.509
25949,0.126,0.344,0.092,0.873,0.499,0.848,0.034,0.704,0.607,0.851,16.416
25950,0.690,0.541,0.882,0.096,0.978,0.974,0.868,0.488,0.405,0.885,18.226
25951,0.154,0.923,0.490,0.084,0.179,0.634,0.454,0.680,0.361,0.685,4.795
25952,0.965,0.489,0.568,0.908,0.587,0.649,0.799,0.670,0.170,0.025,21.899
25953,0.683,0.429,0.471,0.801,0.410,0.824,0.603,0.915,0.567,0.800,17.023
25954,0.771,0.846,0.719,0.955,0.011,0.497,0.792,0.918,0.261,0.354,18.777
25955,0.227,0.726,0.574,0.609,0.312,0.920,0.770,0.470,0.387,0.077,12.712
25956,0.596,0.573,0.548,0.416,0.904,0.309,0.194,0.348,0.271,0.761,19.919
25957,0.845,0.024,0.658,0.112,0.792,0.152,0.838,0.293,0.462,0.426,6.179
25958,0.391,0.978,0.627,0.426,0.096,0.266,0.291,0.974,0.403,0.874,15.245
25959,0.675,0.085,0.908,0.512,0.427,0.993,0.793,0.103,0.311,0.082,12.581
25960,0.602,0.613,0.110,0.901,0.819,0.080,0.434,0.661,0.387,0.961,25.916
25961,0.570,0.882,0.802,0.572,0.042,0.429,0.506,0.124,0.624,0.220,17.151
25962,0.757,0.661,0.970,0.164,0.512,0.783,0.544,0.389,0.413,0.070,19.735
25963,0.182,0.974,0.126,0.964,0.257,0.718,0.144,0.060,0.543,0.935,19.088
25964,0.966,0.061,0.328,0.619,0.593,0.996,0.869,0.544,0.629,0.538,12.461
25965,0.049,0.476,0.469,0.263,0.366,0.677,0.759,0.688,0.335,0.938,7.204
25966,0.561,0.380,0.461,0.895,0.556,0.943,0.905,0.475,0.358,0.160,18.608
25967,0.732,0.774,0.203,0.709,0.832,0.456,0.676,0.468,0.809,0.566,22.124
25968,0.361,0.873,0.656,0.200,0.589,0.001,0.072,0.254,0.228,0.354,13.189
25969,0.318,0.574,0.292,0.437,0.497,0.040,0.975,0.888,0.428,0.394,14.606
25970,0.402,0.995,0.991,0.860,0.404,0.033,0.571,0.620,0.096,0.566,24.706
25971,0.828,0.194,0.871,0.630,0.318,0.654,0.592,0.142,0.803,0.364,14.692
25972,0.100,0.656,0.600,0.505,0.980,0.337,0.497,0.229,0.003,0.206,12.854
25973,0.915,0.747,0.203,0.878,0.347,0.156,0.722,0.949,0.146,0.507,20.280
25974,0.236,0.825,0.826,0.898,0.151,0.379,0.733,0.050,0.624,0.917,17.495
25975,0.353,0.850,0.890,0.865,0.753,0.181,0.575,0.030,0.812,0.214,22.940
25976,0.060,0.464,0.497,0.068,0.688,0.784,0.350,0.178,0.372,0.243,4.396
25977,0.874,0.192,0.846,0.437,0.580,0.382,0.746,0.490,0.696,0.796,14.051
25978,0.557,0.536,0.874,0.371,0.600,0.603,0.809,0.723,0.470,0.673,17.496
25979,0.551,0.898,0.054,0.776,0.724,0.870,0.377,0.756,0.792,0.028,25.798
25980,0.577,0.728,0.107,0.840,0.890,0.515,0.431,0.785,0.634,0.524,26.484
25981,0.389,0.142,0.323,0.898,0.927,0.740,0.954,0.163,0.363,0.423,15.700
25982,0.451,0.139,0.923,0.272,0.451,0.823,0.066,0.939,0.131,0.977,11.395
25983,0.414,0.994,0.376,0.123,0.613,0.309,0.104,0.556,0.608,0.165,14.858
25984,0.946,0.545,0.148,0.957,0.680,0.150,0.823,0.374,0.272,0.326,27.159
25985,0.101,0.826,0.696,0.073,0.829,0.621,0.650,0.503,0.182,0.758,10.788
25986,0.433,0.323,0.838,0.269,0.053,0.688,0.212,0.601,0.744,0.067,9.097
25987,0.964,0.892,0.631,0.585,0.748,0.111,0.534,0.420,0.803,0.254,12.601
25988,0.589,0.039,0.862,0.928,0.867,0.998,0.975,0.390,0.384,0.760,16.026
25989,0.883,0.496,0.804,0.908,0.465,0.073,0.237,0.938,0.513,0.458,23.264
25990,0.939,0.762,0.136,0.408,0.734,0.835,0.660,0.356,0.429,0.258,17.918
25991,0.879,0.528,0.031,0.213,0.971,0.457,0.049,0.482,0.805,0.643,22.210
25992,0.466,0.210,0.276,0.241,0.132,0.764,0.349,0.098,0.209,0.743,7.467
25993,0.163,0.967,0.221,0.614,0.931,0.519,0.559,0.420,0.348,0.215,16.508
25994,0.578,0.962,0.722,0.605,0.100,0.905,0.813,0.278,0.350,0.587,16.831
25995,0.525,0.038,0.496,0.500,0.652,0.760,0.549,0.488,0.251,0.387,9.024
25996,0.363,0.024,0.380,0.809,0.067,0.945,0.474,0.505,0.717,0.688,10.421
25997,0.145,0.194,0.676,0.481,0.124,0.035,1.000,0.653,0.517,0.983,6.795
25998,0.710,0.843,0.606,0.955,0.053,0.262,0.005,0.168,0.135,0.356,18.189
25999,0.970,0.901,0.420,0.979,0.399,0.747,0.962,0.175,0.363,0.941,16.014
26000,0.230,0.331,0.235,0.048,0.326,0.676,0.264,0.789,0.827,0.323,6.667
26001,0.823,0.475,0.235,0.785,0.273,0.524,0.911,0.706,0.234,0.597,20.271
26002,0.822,0.296,0.801,0.518,0.206,0.351,0.545,0.221,0.702,0.826,15.149
26003,0.861,0.861,0.514,0.031,0.014,0.207,0.677,0.387,0.230,0.836,8.121
26004,0.107,0.111,0.280,0.414,0.770,0.740,0.641,0.061,0.039,0.438,9.750
26005,0.186,0.147,0.323,0.686,0.627,0.531,0.156,0.386,0.716,0.952,13.210
26006,0.522,0.795,0.319,0.230,0.935,0.169,0.767,0.388,0.389,0.199,17.292
26007,0.076,0.898,0.194,0.995,0.514,0.720,0.071,0.616,0.837,0.539,15.256
26008,0.088,0.602,0.634,0.648,0.855,0.532,0.919,0.149,0.985,0.776,12.155
26009,0.621,0.728,0.839,0.119,0.533,0.303,0.043,0.684,0.744,0.784,15.575
26010,0.555,0.878,0.564,0.191,0.722,0.878,0.264,0.980,0.932,0.932,14.206
26011,0.258,0.260,0.526,0.581,0.462,0.667,0.694,0.196,0.934,0.456,10.663
26012,0.800,0.735,0.905,0.671,0.059,0.448,0.648,0.724,0.622,0.816,18.336
26013,0.812,0.325,0.045,0.116,0.732,0.569,0.108,0.474,0.701,0.789,16.019
26014,0.673,0.528,0.060,0.980,0.128,0.113,0.890,0.511,0.239,0.078,23.218
26015,0.196,0.729,0.032,0.074,0.758,0.502,0.286,0.509,0.916,0.472,13.936
26016,0.105,0.827,0.704,0.968,0.948,0.879,0.811,0.069,0.329,0.855,17.701
26017,0.436,0.898,0.564,0.258,0.455,0.388,0.844,0.096,0.666,0.466,14.198
26018,0.777,0.836,0.284,0.932,0.655,0.277,0.093,0.905,0.230,0.276,22.319
26019,0.392,0.124,0.693,0.801,0.275,0.976,0.765,0.156,0.181,0.854,10.637
26020,0.422,0.551,0.664,0.554,0.065,0.303,0.381,0.577,0.306,0.338,10.996
26021,0.412,0.170,0.672,0.959,0.467,0.384,0.855,0.205,0.119,0.224,15.628
26022,0.550,0.361,0.430,0.759,0.614,0.049,0.947,0.512,0.770,0.225,17.805
26023,0.613,0.457,0.553,0.219,0.684,0.885,0.991,0.768,0.604,0.888,13.269
26024,0.752,0.846,0.750,0.981,0.256,0.648,0.772,0.465,0.266,0.541,22.771
26025,0.516,0.281,0.437,0.619,0.473,0.855,0.298,0.721,0.271,0.936,15.948
26026,0.858,0.239,0.816,0.122,0.460,0.872,0.042,0.715,0.673,0.141,10.961
26027,0.524,0.380,0.585,0.704,0.927,0.978,0.732,0.455,0.126,0.676,17.630
26028,0.225,0.839,0.889,0.836,0.347,0.117,0.342,0.955,0.412,0.965,18.172
26029,0.183,0.867,0.753,0.744,0.512,0.116,0.004,0.824,0.299,0.051,16.348
26030,0.628,0.884,0.532,0.304,0.769,0.035,0.576,0.092,0.373,0.811,17.521
26031,0.429,0.902,0.757,0.056,0.776,0.048,0.983,0.473,0.027,0.885,15.176
26032,0.394,0.436,0.151,0.824,0.965,0.489,0.869,0.454,0.157,0.084,19.923
26033,0.062,0.794,0.249,0.375,0.050,0.087,0.554,0.779,0.619,0.507,8.094
26034,0.807,0.149,0.103,0.515,0.480,0.663,0.530,0.283,0.027,0.539,13.311
26035,0.655,0.660,0.484,0.783,0.834,0.731,0.378,0.006,0.890,0.423,21.745
26036,0.530,0.106,0.198,0.571,0.382,0.811,0.714,0.471,0.526,0.303,12.984
26037,0.350,0.333,0.806,0.834,0.719,0.843,0.783,0.845,0.366,0.760,16.832
26038,0.172,0.137,0.626,0.495,0.949,0.106,0.191,0.253,0.047,0.296,9.641
26039,0.671,0.721,0.809,0.362,0.142,0.760,0.268,0.610,0.301,0.108,15.468
26040,0.875,0.355,0.018,0.548,0.831,0.858,0.397,0.053,0.712,0.196,21.251
26041,0.979,0.813,0.544,0.922,0.929,0.819,0.242,0.969,0.464,0.995,19.599
26042,0.870,0.253,0.064,0.777,0.248,0.775,0.077,0.427,0.761,0.567,18.591
26043,0.401,0.119,0.962,0.745,0.589,0.955,0.716,0.912,0.260,0.432,14.821
26044,0.690,0.639,0.745,0.936,0.188,0.235,0.531,0.202,0.923,0.732,21.625
26045,0.094,0.236,0.997,0.264,0.875,0.175,0.283,0.540,0.900,0.775,12.914
26046,0.385,0.782,0.835,0.547,0.743,0.721,0.534,0.078,0.001,0.929,21.440
26047,0.749,0.991,0.960,0.424,0.419,0.520,0.819,0.689,0.942,0.006,18.017
26048,0.311,0.072,0.639,0.039,0.159,0.121,0.865,0.454,0.410,0.126,2.442
26049,0.038,0.298,0.729,0.298,0.493,0.183,0.822,0.567,0.502,0.690,6.770
26050,0.659,0.582,0.314,0.408,0.645,0.641,0.906,0.781,0.956,0.239,18.122
26051,0.779,0.679,0.454,0.584,0.732,0.428,0.955,0.340,0.122,0.956,17.860
26052,0.967,0.501,0.579,0.580,0.509,0.258,0.249,0.209,0.633,0.051,18.482
26053,0.571,0.389,0.079,0.020,0.026,0.809,0.840,0.646,0.530,0.841,10.419
26054,0.590,0.749,0.870,0.735,0.189,0.599,0.725,0.763,0.060,0.790,21.724
26055,0.088,0.581,0.763,0.585,0.151,0.653,0.344,0.269,0.726,0.384,8.486
26056,0.975,0.880,0.661,0.617,0.856,0.635,0.314,0.768,0.352,0.085,16.523
26057,0.513,0.467,0.807,0.929,0.885,0.388,0.634,0.601,0.103,0.682,23.296
26058,0.030,0.279,0.488,0.120,0.172,0.743,0.132,0.211,0.231,0.256,1.573
26059,0.065,0.905,0.552,0.081,0.922,0.835,0.386,0.976,0.725,0.595,7.562
26060,0.119,0.844,0.607,0.667,0.457,0.545,0.125,0.888,0.473,0.625,10.234
26061,0.278,0.622,0.891,0.616,0.001,0.967,0.247,0.935,0.268,0.243,14.679
26062,0.401,0.257,0.892,0.206,0.974,0.326,0.411,0.924,0.391,0.198,12.798
26063,0.127,0.012,0.401,0.035,0.637,0.739,0.421,0.683,0.455,0.484,3.002
26064,0.371,0.543,0.286,0.418,0.628,0.859,0.116,0.181,0.086,0.638,14.978
26065,0.719,0.641,0.476,0.862,0.838,0.563,0.158,0.489,0.009,0.128,22.811
26066,0.246,0.703,0.247,0.373,0.261,0.734,0.359,0.637,0.259,0.150,11.888
26067,0.766,0.767,0.733,0.980,0.915,0.183,0.426,0.549,0.333,0.734,26.344
26068,0.725,0.116,0.315,0.442,0.454,0.855,0.891,0.527,0.267,0.688,9.535
26069,0.371,0.826,0.310,0.073,0.324,0.695,0.238,0.523,0.941,0.569,12.677
26070,0.725,0.811,0.449,0.168,0.809,0.285,0.146,0.984,0.547,0.706,13.122
26071,0.195,0.203,0.331,0.303,0.882,0.128,0.831,0.078,0.451,0.712,10.616
26072,0.443,0.701,0.851,0.617,0.384,0.117,0.097,0.012,0.196,0.622,18.593
26073,0.171,0.505,0.239,0.230,0.114,0.203,0.266,0.656,0.457,0.181,7.767
26074,0.054,0.509,0.364,0.255,0.782,0.049,0.736,0.107,0.933,0.243,6.159
26075,0.316,0.640,0.335,0.572,0.096,0.037,0.606,0.035,0.579,0.303,12.838
26076,0.730,0.539,0.824,0.970,0.954,0.502,0.208,0.402,0.606,0.937,25.046
26077,0.241,0.123,0.251,0.082,0.161,0.612,0.324,0.771,0.576,0.019,4.331
26078,0.188,0.572,0.689,0.786,0.798,0.993,0.615,0.786,0.291,0.530,17.544
26079,0.760,0.874,0.077,0.343,0.999,0.455,0.637,0.934,0.547,0.601,20.633
26080,0.729,0.511,0.559,0.296,0.403,0.336,0.579,0.895,0.534,0.869,13.254
26081,0.441,0.537,0.574,0.180,0.214,0.793,0.096,0.210,0.773,0.504,10.191
26082,0.294,0.501,0.904,0.510,0.447,0.688,0.811,0.062,0.144,0.304,15.570
26083,0.916,0.240,0.011,0.587,0.605,0.326,0.897,0.085,0.657,0.345,20.130
26084,0.323,0.614,0.144,0.904,0.778,0.855,0.198,0.197,0.652,0.288,22.123
26085,0.223,0.770,0.371,0.480,0.954,0.683,0.194,0.753,0.048,0.451,14.470
26086,0.261,0.795,0.664,0.105,0.642,0.215,0.395,0.609,0.402,0.498,12.070
26087,0.709,0.482,0.986,0.029,0.896,0.733,0.525,0.819,0.321,0.224,17.490
26088,0.869,0.680,0.742,0.886,0.190,0.106,0.346,0.357,0.944,0.549,21.145
26089,0.875,0.772,0.856,0.513,0.858,0.989,0.918,0.840,0.377,0.701,20.061
26090,0.363,0.142,0.997,0.195,0.392,0.043,0.332,0.555,0.324,0.695,8.540
26091,0.175,0.130,0.813,0.006,0.759,0.808,0.259,0.046,0.412,0.673,5.436
26092,0.236,0.877,0.093,0.488,0.097,0.499,0.997,0.706,0.187,0.173,14.633
26093,0.202,0.098,0.831,0.357,0.176,0.496,0.721,0.455,0.636,0.506,7.150
26094,0.813,0.757,0.306,0.181,0.953,0.810,0.323,0.181,0.170,0.088,15.701
26095,0.928,0.305,0.005,0.320,0.779,0.143,0.284,0.282,0.477,0.868,19.568
26096,0.798,0.123,0.817,0.993,0.122,0.935,0.941,0.700,0.508,0.767,15.874
26097,0.813,0.225,0.898,0.366,0.497,0.732,0.610,0.702,0.190,0.287,15.407
26098,0.488,0.675,0.849,0.050,0.148,0.980,0.336,0.512,0.008,0.729,12.941
26099,0.184,0.821,0.327,0.512,0.439,0.253,0.256,0.365,0.821,0.635,14.062
26100,0.879,0.832,0.642,0.965,0.145,0.315,0.403,0.331,0.636,0.641,17.376
26101,0.962,0.741,0.883,0.168,0.449,0.926,0.794,0.706,0.949,0.748,15.113
26102,0.680,0.802,0.737,0.679,0.379,0.887,0.654,0.467,0.692,0.590,20.475
26103,0.956,0.452,0.185,0.795,0.497,0.687,0.974,0.759,0.541,0.029,22.660
26104,0.604,0.752,0.732,0.068,0.580,0.588,0.317,0.502,0.323,0.649,16.341
26105,0.161,0.601,0.853,0.109,0.474,0.296,0.930,0.322,0.020,0.899,8.189
26106,0.339,0.484,0.799,0.202,0.533,0.169,0.811,0.772,0.513,0.396,12.808
26107,0.564,0.013,0.939,0.733,0.439,0.388,0.136,0.006,0.693,0.373,14.023
26108,0.857,0.511,0.978,0.671,0.261,0.217,0.669,0.854,0.649,0.146,22.479
26109,0.833,0.806,0.565,0.107,0.136,0.841,0.394,0.998,0.750,0.482,9.352
26110,0.717,0.035,0.536,0.859,0.508,0.669,0.270,0.123,0.232,0.706,12.078
26111,0.002,0.933,0.255,0.275,0.174,0.906,0.280,0.619,0.103,0.902,5.162
26112,0.807,0.617,0.390,0.902,0.299,0.863,0.876,0.815,0.548,0.987,19.967
26113,0.375,0.511,0.516,0.209,0.582,0.758,0.671,0.262,0.232,0.090,12.109
26114,0.250,0.511,0.728,0.397,0.251,0.900,0.046,0.878,0.685,0.250,12.004
26115,0.357,0.493,0.333,0.728,0.725,0.475,0.957,0.506,0.635,0.353,17.400
26116,0.783,0.291,0.960,0.230,0.353,0.585,0.291,0.294,0.226,0.481,14.656
26117,0.755,0.929,0.836,0.116,0.734,0.837,0.739,0.843,0.480,0.287,14.851
26118,0.197,0.495,0.358,0.234,0.049,0.597,0.583,0.958,0.469,0.985,6.550
26119,0.194,0.777,0.535,0.206,0.468,0.700,0.790,0.391,0.970,0.220,8.680
26120,0.856,0.107,0.007,0.053,0.931,0.616,0.865,0.222,0.714,0.048,14.593
26121,0.776,0.501,0.976,0.933,0.439,0.075,0.427,0.815,0.738,0.521,26.031
26122,0.001,0.354,0.939,0.230,0.524,0.750,0.231,0.986,0.915,0.751,9.440
26123,0.867,0.601,0.438,0.176,0.019,0.500,0.787,0.692,0.986,0.183,11.777
26124,0.269,0.318,0.914,0.498,0.456,0.925,0.910,0.104,0.881,0.416,13.398
26125,0.622,0.089,0.789,0.579,0.970,0.940,0.160,0.891,0.349,0.205,12.932
26126,0.372,0.303,0.918,0.784,0.006,0.720,0.768,0.544,0.045,0.021,13.672
26127,0.954,0.393,0.468,0.895,0.710,0.448,0.969,0.780,0.551,0.552,21.930
26128,0.349,0.579,0.565,0.481,0.231,0.098,0.699,0.136,0.313,0.332,11.255
26129,0.832,0.618,0.310,0.296,0.478,0.156,0.192,0.461,0.779,0.693,16.587
26130,0.572,0.482,0.586,0.467,0.884,0.505,0.595,0.384,0.963,0.933,15.739
26131,0.873,0.033,0.923,0.273,0.478,0.790,0.109,0.481,0.784,0.703,7.721
26132,0.212,0.980,0.524,0.569,0.590,0.544,0.937,0.405,0.300,0.010,11.516
26133,0.458,0.426,0.207,0.758,0.311,0.217,0.062,0.137,0.736,0.084,15.454
26134,0.709,0.941,0.039,0.737,0.874,0.187,0.519,0.350,0.968,0.278,25.348
26135,0.574,0.052,0.208,0.400,0.860,0.639,0.332,0.522,0.169,0.740,11.581
26136,0.276,0.159,0.665,0.259,0.643,0.607,0.540,0.413,0.445,0.368,7.148
26137,0.641,0.119,0.909,0.018,0.499,0.283,0.986,0.472,0.964,0.176,8.856
26138,0.250,0.839,0.383,0.320,0.724,0.024,0.034,0.492,0.918,0.125,12.317
26139,0.883,0.194,0.411,0.473,0.610,0.345,0.430,0.093,0.322,0.032,13.736
26140,0.809,0.328,0.678,0.646,0.924,0.498,0.550,0.758,0.158,0.018,20.490
26141,0.657,0.989,0.511,0.680,0.420,0.642,0.450,0.726,0.885,0.550,17.605
26142,0.059,0.599,0.011,0.457,0.825,0.466,0.585,0.493,0.511,0.011,15.930
26143,0.294,0.279,0.751,0.715,0.892,0.048,0.729,0.979,0.818,0.201,13.794
26144,0.269,0.303,0.795,0.714,0.839,0.722,0.916,0.327,0.799,0.409,15.743
26145,0.754,0.184,0.277,0.600,0.631,0.604,0.615,0.364,0.986,0.795,14.605
26146,0.446,0.371,0.869,0.419,0.178,0.336,0.354,0.011,0.000,0.511,12.478
26147,0.191,0.612,0.254,0.704,0.430,0.315,0.865,0.674,0.126,0.185,14.637
26148,0.252,0.077,0.543,0.128,0.621,0.133,0.143,0.437,0.716,0.468,5.651
26149,0.183,0.075,0.123,0.852,0.831,0.649,0.850,0.370,0.615,0.884,16.288
26150,0.257,0.173,0.500,0.299,0.708,0.462,0.646,0.924,0.524,0.155,9.817
26151,0.759,0.374,0.737,0.723,0.518,0.641,0.441,0.887,0.258,0.127,20.464
26152,0.060,0.414,0.426,0.426,0.937,0.129,0.740,0.994,0.698,0.128,10.198
26153,0.443,0.308,0.981,0.108,0.293,0.077,0.873,0.126,0.203,0.746,11.314
26154,0.628,0.771,0.208,0.924,0.392,0.575,0.650,0.773,0.625,0.456,23.973
26155,0.105,0.955,0.325,0.940,0.824,0.012,0.994,0.691,0.226,0.484,16.279
26156,0.456,0.164,0.627,0.273,0.197,0.721,0.876,0.635,0.009,0.746,6.812
26157,0.470,0.988,0.629,0.070,0.957,0.215,0.342,0.888,0.612,0.673,15.774
26158,0.939,0.876,0.005,0.745,0.739,0.437,0.565,0.008,0.316,0.297,20.472
26159,0.405,0.698,0.775,0.648,0.774,0.977,0.723,0.597,0.092,0.720,21.546
26160,0.624,0.016,0.591,0.240,0.013,0.638,0.095,0.200,0.156,0.481,2.863
26161,0.421,0.245,0.257,0.251,0.942,0.168,0.652,0.308,0.465,0.921,11.831
26162,0.985,0.183,0.903,0.779,0.414,0.423,0.169,0.639,0.627,0.256,18.001
26163,0.326,0.282,0.497,0.839,0.727,0.339,0.012,0.099,0.612,0.550,13.142
26164,0.177,0.916,0.353,0.919,0.927,0.243,0.541,0.946,0.644,0.419,17.266
26165,0.068,0.842,0.819,0.542,0.139,0.231,0.951,0.443,0.142,0.766,9.350
26166,0.613,0.626,0.265,0.360,0.560,0.716,0.196,0.617,0.862,0.119,18.110
26167,0.370,0.312,0.480,0.132,0.440,0.905,0.826,0.912,0.624,0.609,7.732
26168,0.475,0.889,0.312,0.481,0.121,0.748,0.004,0.329,0.612,0.109,16.813
26169,0.947,0.674,0.014,0.026,0.125,0.736,0.286,0.713,0.144,0.321,15.166
26170,0.508,0.435,0.679,0.219,0.165,0.809,0.228,0.295,0.137,0.956,8.613
26171,0.497,0.636,0.868,0.819,0.262,0.404,0.170,0.952,0.325,0.938,21.828
26172,0.189,0.749,0.465,0.661,0.278,0.141,0.260,0.630,0.942,0.422,12.575
26173,0.553,0.993,0.898,0.724,0.636,0.260,0.869,0.661,0.356,0.831,25.754
26174,0.382,0.386,0.715,0.327,0.436,0.383,0.057,0.071,0.097,0.221,11.069
26175,0.957,0.244,0.956,0.100,0.421,0.658,0.247,0.756,0.191,0.870,13.754
26176,0.062,0.290,0.585,0.722,0.678,0.175,0.812,0.679,0.499,0.761,10.976
26177,0.165,0.335,0.287,0.612,0.550,0.115,0.944,0.133,0.882,0.347,13.286
26178,0.317,0.259,0.681,0.234,0.227,0.126,0.850,0.486,0.746,0.616,5.985
26179,0.277,0.633,0.464,0.184,0.216,0.730,0.364,0.746,0.132,0.847,8.569
26180,0.992,0.050,0.121,0.217,0.439,0.396,0.640,0.596,0.697,0.118,7.630
26181,0.775,0.022,0.778,0.969,0.839,0.928,0.182,0.244,0.534,0.120,16.056
26182,0.696,0.508,0.187,0.686,0.446,0.611,0.946,0.234,0.846,0.396,21.227
26183,0.511,0.455,0.588,0.471,0.818,0.826,0.112,0.539,0.226,0.543,15.542
26184,0.717,0.944,0.070,0.920,0.406,0.152,0.768,0.045,0.678,0.142,24.850
26185,0.326,0.543,0.272,0.636,0.382,0.514,0.361,0.535,0.144,0.137,14.012
26186,0.525,0.964,0.360,0.999,0.595,0.292,0.409,0.185,0.207,0.985,22.417
26187,0.955,0.794,0.721,0.903,0.147,0.682,0.802,0.644,0.164,0.860,18.507
26188,0.240,0.687,0.298,0.244,0.478,0.324,0.720,0.231,0.686,0.274,8.535
26189,0.745,0.563,0.388,0.500,0.040,0.266,0.809,0.611,0.093,0.810,15.825
26190,0.744,0.150,0.302,0.070,0.115,0.793,0.935,0.261,0.804,0.076,6.032
26191,0.712,0.095,0.609,0.970,0.505,0.649,0.786,0.973,0.281,0.805,14.089
26192,0.128,0.723,0.015,0.424,0.609,0.816,0.801,0.756,0.549,0.271,15.202
26193,0.174,0.321,0.003,0.805,0.449,0.613,0.473,0.841,0.396,0.636,18.010
26194,0.864,0.342,0.665,0.385,0.616,0.302,0.577,0.321,0.884,0.272,13.958
26195,0.773,0.812,0.078,0.887,0.498,0.591,0.401,0.155,0.979,0.723,23.986
26196,0.245,0.360,0.152,0.087,0.348,0.152,0.228,0.940,0.035,0.644,7.918
26197,0.614,0.119,0.768,0.555,0.528,0.808,0.614,0.383,0.511,0.639,10.569
26198,0.802,0.411,0.227,0.028,0.784,0.333,0.604,0.778,0.099,0.102,12.797
26199,0.907,0.356,0.969,0.442,0.283,0.679,0.315,0.638,0.258,0.122,17.643
26200,0.514,0.130,0.433,0.009,0.331,0.215,0.487,0.260,0.072,0.151,3.822
26201,0.038,0.536,0.127,0.529,0.684,0.663,0.386,0.258,0.433,0.678,12.924
26202,0.777,0.005,0.945,0.980,0.624,0.238,0.357,0.126,0.680,0.208,15.578
26203,0.016,0.630,0.013,0.524,0.164,0.526,0.904,0.705,0.116,0.343,10.097
26204,0.488,0.092,0.870,0.969,0.071,0.978,0.334,0.303,0.745,0.028,13.796
26205,0.707,0.022,0.660,0.917,0.040,0.503,0.632,0.147,0.277,0.710,11.258
26206,0.011,0.084,0.234,0.272,0.808,0.936,0.465,0.149,0.812,0.198,7.371
26207,0.456,0.890,0.568,0.606,0.796,0.073,0.698,0.474,0.479,0.424,19.301
26208,0.267,0.625,0.750,0.430,0.638,0.655,0.285,0.298,0.822,0.986,13.678
26209,0.512,0.416,0.121,0.237,0.580,0.951,0.105,0.593,0.685,0.555,16.825
26210,0.573,0.907,0.210,0.955,0.983,0.690,0.712,0.371,0.289,0.328,26.747
26211,0.831,0.464,0.611,0.888,0.598,0.317,0.366,0.630,0.382,0.393,23.313
26212,0.983,0.792,0.727,0.192,0.341,0.153,0.351,0.807,0.697,0.265,10.870
26213,0.870,0.666,0.739,0.436,0.911,0.390,0.814,0.219,0.248,0.516,19.965
26214,0.614,0.899,0.197,0.019,0.005,0.518,0.934,0.055,0.292,0.872,11.839
26215,0.823,0.929,0.522,0.207,0.762,0.286,0.881,0.454,0.361,0.571,13.676
26216,0.198,0.909,0.281,0.569,0.897,0.729,0.193,0.803,0.691,0.289,19.760
26217,0.605,0.971,0.602,0.983,0.377,0.853,0.564,0.548,0.339,0.067,22.164
26218,0.753,0.104,0.911,0.609,0.873,0.744,0.410,0.149,0.585,0.496,14.784
